"subject","version","assignmentId","cond","instructions_time","total_time","gender","s1_bonus","use_s1","write_down","comments","attention_check_truth","attention_check_result","tr_choices","tr_rt","tr_resp","tr_resp2","tr_resp_correct","tr_resp2_correct","stamp","id"
"f563d4d6288d63b623ea6821cc812d63","cs_wg_mon_conf_loss_real1","3VFJCI1K4Z0S8X4XUPRZO0E5IVIGRW",0,123227,1438705,"Female",1408,"No","No","No thanks.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:15:47",15652
"1f956a1dfce1d07c3d5c295a1f588d9f","cs_wg_mon_conf_loss_real1","3DEL4X4EL6MCRKB9XUJXKI7XO8TYX8",1,90676,1277169,"Female",1067,"No","No","I just kind of imagined all of them at once but abbreviated them to three letters and in my mind looked only at the last letter.  I missed may for some reason. I seem to have been focused on the months with more letters.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:16:58",15653
"89f10e33cf1c5a2d46fab030b8ab68e4","cs_wg_mon_conf_loss_real1","3KJYX6QCM9CUS6BFBFHCMAVOVTNVJJ",1,76847,856950,"Female",953,"Yes","No","I went through the months in my mind, then started typing them abbreviated.  I realized Y was the latest letter in the alphabet for months when I hit May.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:25:11",15654
"f0d9fc305dd771162c0495a70bc29dc2","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94T3ZX51",1,155365,979308,"Male",1111,"No","No","I was just thinking of various months, what their third letter was, and how late in the alphabet was. I didn't have much of a specific strategy.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:26:02",15655
"242c419caf83718af34b4d439a58265f","cs_wg_mon_conf_loss_real1","31LM9EDVOLTHK1269OVLCT1B9QGNJP",1,129364,1425449,"Female",1086,"Yes","No","I just did some quick calculations.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:26:04",15656
"3838cc5ce46f207be332ff835200cdaa","cs_wg_mon_conf_loss_real1","30LB5CDZNCB4ZKF3Q4W9PBTOKVN0ZH",0,111321,1047470,"Male",1417,"No","No","Well, I know that May has a third letter that ends in Y. I briefly thought if any months had a Z in them (the only letter later in the alphabet than Y). There were none, so I stopped thinking.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:27:03",15657
"b726673af42fbd8416865e83ce024235","cs_wg_mon_conf_loss_real1","3PH3VY7DJLYX7AGOJBPUW62SL0UZWA",0,199800,1848023,"Male",1166,"No","No","No comments",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:31:24",15658
"1a7be8b64183be0f31a0b7415a863472","cs_wg_mon_conf_loss_real1","3H7Z272LX78NIC2JSOKQWXJYDVXLPY",0,129057,980210,"Female",1302,"No","No","No comments thank you",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:37:30",15659
"43a9df6199907aea30f9d7461d51afe3","cs_wg_mon_conf_loss_real1","33SA9F9TRXVZWFPSNOBHBW1AXVWWEE",0,160182,1287089,"Male",1397,"No","No","I blew it.  November came first to mind, and I thought it was a really good one.  Then I started lazily going through the months in yearly order, did the repetition of January and February and thought, nah, they're about all the same, November is a winner.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:37:46",15660
"0dee31328e6b3c34413c86b887d8ac50","cs_wg_mon_conf_loss_real1","34BBWHLWHACBCKREJ718WBZ2PNXWIF",0,373956,1845327,"Male",1368,"No","No","no comments ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:37:52",15661
"7285318be714f18e05f7fb7e261161d3","cs_wg_mon_conf_loss_real1","3X0H8UUIT1P06YUAOJVM0D5PYLRSWV",0,255167,1216461,"Female",1273,"No","No","To think about all the words that fit the criteria ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:39:49",15662
"8004d5be785d276eb9267f072e8c3d44","cs_wg_mon_conf_loss_real1","3JNQLM5FT4NRQ51DQQ9E0KB52L22LP",1,106389,1254408,"Female",1105,"Yes","No","This was tough because I was trying to think of the months that were worth more points when doing this. So I was only going with the words with the higher amount. Was that right? November was probably the right answer but my slow ass couldn't think of that right away. This was super fun though. It made my brain hurt. I didnt use paper or pen either I actually tried. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:40:48",15663
"309c7d9ce3edde1eea5ebe31fcae7943","cs_wg_mon_conf_loss_real1","34S9DKFK73Q7FQX5VOWOMGGZMV3NYZ",0,101478,924507,"Female",1368,"No","No","I started with November and then just started with the beginning and got sidetracked trying to make sure I thought of everything",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:41:11",15664
"6b1000fe13ef4718c690df8055197f3f","cs_wg_mon_conf_loss_real1","3JV9LGBJWTFPBKCH2XAVU59079KGOB",1,56138,887972,"Male",1041,"No","No","",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:43:04",15665
"24025a753204f23b478875fd334577fd","cs_wg_mon_conf_loss_real1","33IZTU6J812FVYZ0YOR82WJW7OIXSG",0,92828,1073253,"Male",1389,"No","No","sound out words that seem to have the third letter being farthest. Only two words came to my mind so I tried to decide between the two. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:45:39",15666
"c6d1cf7e0ffbd51b321b38fa1f305038","cs_wg_mon_conf_loss_real1","354P56DE9K4LGJT9GBNA8X685VVS78",1,61880,1785732,"Female",943,"No","No","This study is very interesting. The third letter strategy is vowel.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:47:29",15667
"ccd62be7578a2a76955c6660d49de164","cs_wg_mon_conf_loss_real1","31JLPPHS2UVOH80T7I3BBBKR34P3O0",1,61782,722330,"Female",1089,"No","No","I quickly abbreviated all the months in my head and realized May had Y as it's third letter, and I knew all the other months didn't share that letter. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:53:38",15668
"5638992648fde3232d59d25d2091ca92","cs_wg_mon_conf_loss_real1","3HUTX6F6VUOZWQ4A3IP6S1FZXQM2OL",1,84254,883760,"Female",1144,"No","No","I tried to think of months that had late letters of the alphabet and anchored on p since it is more than halfway down the alphabet, then I moved sequentially through the months, October, November. I stopped at November since ""v"" is near the end and I didn't really have much time left. I probably should have kept going to get to May.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:54:01",15669
"a4d3003c46fe9214cf23d30f60b58f49","cs_wg_mon_conf_loss_real1","3QAPZX2QN4EET9CR1XNV20JHZNZ20O",1,95936,1543486,"Male",1087,"No","No","Just to think of an actual month. December came first I think because it's the last month but wasn't a very good answer. August came second because it was still on my mind as a valuable month in part one. I was running low on time and then November popped into my head and seemed like a good answer. The study was fun.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:54:55",15670
"cbef44d62811701e7c97df36239f2183","cs_wg_mon_conf_loss_real1","3C44YUNSI1Q4K0ERF7M2DKBT4LODP1",1,712889,1354677,"Male",938,"No","No","My strategy for the third letter was quickly go through the alphabet and then compare that to the list of months.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:58:41",15671
"b4ada4a71e8d6376f03c904e59f436c1","cs_wg_mon_conf_loss_real1","3EQHHY4HQST33A6ZXIEWLZ99QEM5G2",0,79651,1190320,"Female",1404,"No","No","My strategy wasn't well-defined. I only thought of the first three letters of the months I considered and then moved on onto another random month if the third letter was not late in the alphabet.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 16:59:02",15672
"29e2e5211277c94634f7cdaa6fbba97a","cs_wg_mon_conf_loss_real1","3LUY3GC63Z1O3RDHOUJGDS1XIB1P72",0,332528,1518990,"Female",1400,"No","No","July popped into my head first.Then I just proceeded in the order of the calendar. I literally missed entering May by a second.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:00:04",15673
"7760739e0a4042dd2026972207b651c6","cs_wg_mon_conf_loss_real1","33CUSNVVNND7XDJJCI9B56224LQ887",1,80099,752978,"Male",858,"No","No","No    just came to mind",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:05:24",15674
"5b1412124f134a5126881a1967189e72","cs_wg_mon_conf_loss_real1","3TXMY6UCAEPFFK9SFO6GTJJLOIQQCZ",0,134830,1124609,"Male",1371,"No","No","There was no real strategy, the first few months that came to mind I tried to quickly think about their 3rd letter and compare them to the other months that came to mind.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:05:30",15675
"fd5bef2e656edebe10a9e199b011b779","cs_wg_mon_conf_loss_real1","3QILPRALQ5WS0K6NIKYUN3SXTG78ND",0,67550,1325837,"Male",1264,"Yes","Yes","Good and awesome survey. My strategy is I can give the alphabet order to the given letters.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:06:38",15676
"aec92677b5ed88f82e4e021b1c6cbe1e","cs_wg_mon_conf_loss_real1","39N5ACM9HEOSHA1A3RH0ROS3D1Q9PZ",0,169271,1812452,"Female",1366,"No","No","I tried to quickly think of the third letter of the months, but I didn't come up with the right answer,or any answer as it turns out. I ran out of time.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:07:43",15677
"9e0989f43221ad1ccf3373849834c883","cs_wg_mon_conf_loss_real1","3IRIK4HM3ALM52Q80FSINE2UOHD6CH",1,127632,1350673,"Male",1090,"Yes","No","my strategy was thinking about the sound of the word and the letters in those words. then once i narrowed it down ... i realized I had skipped May and it qualified as a three letter word",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:08:39",15678
"0a4d76880e8b358ea02dbb18a999cadb","cs_wg_mon_conf_loss_real1","3BEFOD78W6ULZ1YLUGTHTCNSM4L4MM",0,72354,880144,"Female",1347,"No","No","Trying to think of all the months ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:08:59",15679
"8a93c828637a33955a9d95c35aeb7f2f","cs_wg_mon_conf_loss_real1","3H7Z272LX78NIC2JSOKQWXJYDVRPLW",0,132406,874997,"Male",1201,"No","No","Tried to think of a word with a letter who's 3rd was at the end of the alphabet ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:09:40",15680
"7ca860252f10ad0f1c7148224947fd8b","cs_wg_mon_conf_loss_real1","3LO69W1SU3EH5Z9KP5U32O56C56LGS",0,110760,998618,"Female",1325,"No","No","This was a really fun study that seemed like a good brain exercise for me. I like that it had to make me think while also using my memory. My strategy for the third letter question was to just start randomly thinking of the months out of the year and using my head to determine which had a third letter later in the alphabet before the time ran out.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:13:27",15681
"f764987cb7c15221b700808cd74b8a8e","cs_wg_mon_conf_loss_real1","3HYA4D452RK5QDRH4F6G576L5QFF2Y",1,151699,1094368,"Male",1129,"No","No","I thought of March first probably because it was on my mind so much from the first part because it was the highest point value. After that I typed out the first three letters of random months, I should have gone in order to be more systematic about it but for some reason I didn't.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:15:04",15682
"7e64ef0da1cb0d3ab66ce823c0582994","cs_wg_mon_conf_loss_real1","337RC3OW0530NWZFE0TP2P8GZJIVLD",1,117637,1863876,"Female",1081,"No","No","I just tried to think of words that had letters that came later in the alphabet. But I only had a few seconds to do it so it was hard for me to think and do it quickly. But I did the best I could I it was hard to think about all the months of the year and the alphabet so quickly. I didn't have time to write it down so i just used my head when I thought about it. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:17:36",15683
"43f0079e584d0d8c37b15f53e26f8561","cs_wg_mon_conf_loss_real1","3L0KT67Y8EH4V3PA3KDALAQ59V7SYE",0,66658,1271031,"Male",1422,"No","No","Fun study! Thank you! My strategy for the 'third letter' question was to run though a virtual calendar in my head and try to dissect the third letter from each month. However, when the timer appeared I had to ditch this strategy due to timing and I just thought of random months as they came to me.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:21:42",15684
"2736387e4e366cb011bd237b3ade5653","cs_wg_mon_conf_loss_real1","3E4GGUZ1T8SG6ZJV5QXDLKYQDM52KW",0,131171,863636,"Female",1254,"No","No","process of elimination",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:23:34",15685
"145a21fdb5bafa538b0f19fea5e40b91","cs_wg_mon_conf_loss_real1","3YDGXNSEOZV6ECWH0FJYOUMX205489",1,126623,1302482,"Male",1059,"No","No","Once I hit May I knew I was at the best I could do, as there is no ""z"" as a 3rd letter in any month, but I kept going until June to be sure.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:27:54",15686
"16d4e662bf4659b2f54ae2547c1dc6d8","cs_wg_mon_conf_loss_real1","3GS6S824SQY3QL25GNE01JVJBO0NWZ",0,174917,2013090,"Female",1420,"No","No","For the first half of the study, I tried to apply some meaning to each month to help me memorize its associated number. For July, it was 4th of July. For September, it was the 1st day of school. For November, it was someone's birthday on the 3rd. For the ""third letter"" question, I was going to write quickly all the months and compare them, but apparently I didn't have enough time. I felt pressured and selected a wrong one even among the ones I thought of. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:36:01",15687
"2bed0ef430fd2819da1235f9557b4b8a","cs_wg_mon_conf_loss_real1","3MRNMEIQW57ETFZTNFTVW329ZDZLDR",1,270200,2228132,"Male",972,"Yes","No","nothing tried to remember higher month numbers",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:47:21",15688
"1155790fefc6d88e96f1234a1b70600f","cs_wg_mon_conf_loss_real1","3O7L7BFSHEQHVK5NY772A5S2ILJIEG",1,153324,1071422,"Female",1072,"No","No","Uhh, just kind of panicked and didn't have much strategy. lol",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:47:43",15689
"6d6ed55ee658cf4b55e0c5b4ce777e3d","cs_wg_mon_conf_loss_real1","3OJSZ2ATDSXKAHVY4FA2FMWGRC7757",0,99052,1311932,"Female",1364,"No","No","I just tried to think of as many months as I could, although I remembered may at the last second ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:47:46",15690
"52edc296f42d87490e98df56c684c404","cs_wg_mon_conf_loss_real1","3HVVDCPGTET5A32PSKI0VFMRBEUYTI",1,166652,1793956,"Female",854,"Yes","No","good study ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:48:04",15691
"aa45528b6ac9c07ea1e64ca8b5e78813","cs_wg_mon_conf_loss_real1","3HMIGG0U4L7MCJA1PM754JQ4X12Y8M",0,1457009,2303099,"Male",1072,"Yes","No","good",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:48:23",15692
"7970329cb63470d34bf047f2486bb68d","cs_wg_mon_conf_loss_real1","3X87C8JFV6CVM1YOCAWG8ON3AMCSQX",1,54290,928917,"Female",1128,"No","No","Just started at the beginning of the year & worked my way up",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:49:24",15693
"722c8be4bb2c626cffe00cc4ae94c750","cs_wg_mon_conf_loss_real1","379J5II41OHJLLDTJA4F2LKUZPEELR",1,70488,1204857,"Female",1122,"No","No","I didn't have a strategy I felt rushed and panicked typed in one that I knew wasnt the best option but it was the one in my head",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:51:15",15694
"52e61bc49a25cc4b251ffc91a97be474","cs_wg_mon_conf_loss_real1","352YTHGROVEZ7NXA3JD417FW5J5H4B",1,72216,1779653,"Female",803,"Yes","No","The study really involves a lot of consideration. and my strategy to type words with more vowels. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:52:37",15695
"b37c133468a63fa33973c0ed76b8efe3","cs_wg_mon_conf_loss_real1","3KV0LJBBH2MS070J5SPU15Y2EJTMRD",1,116426,1304655,"Female",1124,"No","No","My strategy was to go through the months and see which has the latest third letter, which ended up being November.

I've had a great time with this study, thank you.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:52:52",15696
"890ce4dcb4d2360296ff0671c99f600b","cs_wg_mon_conf_loss_real1","3UXUOQ9OKEYHGN7FZB1JNXC2JQAA7I",1,168064,1566903,"Female",1057,"No","Yes","I STARTED WITH THE FIRST MONTH AND KEPT GOING AS FAST AS I COULD, TRYING TO REMEMBER THE THIRD LETTER.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:55:47",15697
"8a90aa0bed036641db3635da4231fc99","cs_wg_mon_conf_loss_real1","3WSELTNVR334EL4MCE4KST4K8N3ATW",0,123633,1691624,"Male",1402,"No","No","I started thinking in order of the months, but then quickly realized the first few provided third letters that weren't closer towards the end of the alphabet. So then I started frantically thinking of other months randomly while also remembering (V,W,X,Y,Z). Once I thought of a month with those letters as their third, I would note it, and then picked the best one (May) at the end. ",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:59:20",15698
"513be1b043e7041bb84518a74786fe62","cs_wg_mon_conf_loss_real1","36AHBNMV1RDYTE6S6UILQB458SLYDE",0,135469,1308759,"Male",1421,"No","No","I just quickly thought about words with letters such as t, v, y, and settled on May because of it.  Thanks for being a requester on mturk!",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 17:59:43",15699
"d71a01b3425bcbc03274c751208d9741","cs_wg_mon_conf_loss_real1","36ZN444YTRZ37BICSLAYFHMGMNOIOJ",0,172071,1964207,"Female",1325,"No","No","I went through the months in my mind semi spelling to the third letter.  I totally forgot about May and went for November",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 18:01:15",15700
"704727135b410960823131ae31d0c2e7","cs_wg_mon_conf_loss_real1","3T3IWE1XG6OW11B31A16ITJPC61QTX",0,95581,1074704,"Male",1413,"No","No","I started going through in order but then I skipped around when I realized I wouldn't have enough time.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 18:08:46",15701
"c95dc3c4056922f79ef3b053c2a45812","cs_wg_mon_conf_loss_real1","3TGOYF991XN3T7X9IOBLXQ2GY41UUI",0,193369,848311,"Male",1178,"Yes","Yes","good",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 18:09:11",15702
"0caceeb316ba4668ca72c9ab964934e5","cs_wg_mon_conf_loss_real1","3MYYFCXHJ38L7R2ZJDVMG73VQKFG40",0,81251,933660,"Female",1374,"No","No","try to say words in my head first quickly",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 18:12:07",15703
"f6f732d3fc22bbf62faf288b6dc17831","cs_wg_mon_conf_loss_real1","3TXMY6UCAEPFFK9SFO6GTJJLOK7CQ6",1,92328,1151068,"Female",1061,"No","No","I didn't have a strategy, I basically panicked and started randomly thinking of answers",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 18:18:56",15704
"0077ad30ae8b899bc338a27ff6371b8f","cs_wg_mon_conf_loss_real1","3NAPMVF0ZWGSBKCBMW84HFT472P27A",0,284688,2347068,"Male",1397,"No","No","i think how to memory power . i will use",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 18:21:53",15705
"396c762b26bc737e25683282afc17ee9","cs_wg_mon_conf_loss_real1","3TOK3KHVJTJ6IR1G9U61OSW78807O2",1,266135,1372110,"Female",1105,"No","No","I just let it pop in my head after looking at them from part one.",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 18:25:39",15706
"23b88227fb2d1706eb1ad31a156709ac","cs_wg_mon_conf_loss_real1","3DH6GAKTYYQ1WFBOYC7IH3N8WBEYZY",1,70899,1111821,"Female",932,"No","No","I have no comments and I had no definitive strategy",NA,NA,"NULL","NULL","NULL","NULL","NULL","NULL","2020-08-03 18:26:39",15707
