subject,cond,question,question_ind,all_values,question_order,comp_check,comp_check_pass,comp_check_rt,comp_check2,comp_check_pass2,choice,scratch,rt,stamp,id
77ab999913bd3c3c91b5a668d00bbe34,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""August"":0,""December"":0,""September"":1,""February"":0,""October"":0,""June"":1,""January"":0,""March"":0,""July"":1,""April"":0,""November"":1}",NA,22184,6/12/20 16:15,39393
a93e01463bf40d3ce0d33b7103578a3c,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,August,NA,16000,6/12/20 16:15,39394
4aeb85756415296c0f241b9fe0723fdf,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,November,NA,16000,6/12/20 16:15,39396
f7216ff2d6c6128e0af7814e9b5e54ba,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":1,""June"":0,""November"":0,""September"":0,""April"":0,""May"":0,""January"":0,""August"":0,""October"":0,""March"":0,""February"":0,""December"":1}",NA,9377,6/12/20 16:15,39397
bf7b3cbe577708f8d4ce82533458fa09,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,May,NA,16000,6/12/20 16:16,39401
6cb0a31e941636cbe9f129f6196a509e,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"august
august

",NA,16000,6/12/20 16:16,39402
4aeb85756415296c0f241b9fe0723fdf,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""July"":0,""September"":0,""November"":1,""October"":0,""March"":0,""June"":0,""December"":1,""January"":0,""February"":0,""August"":0,""April"":0}",NA,3454,6/12/20 16:16,39403
e15db2865ad605c18637da1a62bc8843,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"December
December",NA,16000,6/12/20 16:16,39404
bf7b3cbe577708f8d4ce82533458fa09,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""July"":1,""September"":1,""February"":0,""November"":0,""April"":0,""August"":0,""March"":1,""October"":0,""December"":0,""June"":1,""January"":0}",NA,2761,6/12/20 16:16,39408
9dcbeda4bb6cde119a03df27f7cb4d0a,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,December,NA,16000,6/12/20 16:17,39409
6cb0a31e941636cbe9f129f6196a509e,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""March"":0,""April"":0,""August"":1,""June"":0,""July"":0,""February"":1,""January"":0,""December"":0,""October"":0,""September"":0,""May"":0}",NA,5202,6/12/20 16:17,39412
b20efb35a280399539a94c5ab059ba58,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,December,NA,16000,6/12/20 16:17,39413
a93e01463bf40d3ce0d33b7103578a3c,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""August"":1,""May"":0,""November"":1,""October"":0,""February"":0,""September"":0,""March"":0,""April"":0,""January"":0,""December"":0,""July"":1}",NA,94757,6/12/20 16:18,39414
ccdf44f382e9f623c0bc9f137bc3c9eb,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 16:18,39419
b20efb35a280399539a94c5ab059ba58,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""March"":0,""December"":1,""June"":0,""October"":1,""April"":0,""July"":0,""August"":0,""January"":0,""November"":1,""February"":0,""May"":0}",NA,2684,6/12/20 16:19,39420
e15db2865ad605c18637da1a62bc8843,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""December"":1,""October"":0,""September"":1,""June"":1,""March"":1,""January"":1,""May"":0,""February"":1,""July"":0,""November"":1,""August"":0}",NA,50307,6/12/20 16:19,39421
6fc48fbef096b85dcb0ed8c217b9585c,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"Jamuary
May",NA,16000,6/12/20 16:19,39422
cf27242a0aff042fd5897e4fa69a55f9,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,fe,NA,16000,6/12/20 16:19,39424
9dcbeda4bb6cde119a03df27f7cb4d0a,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""October"":1,""March"":1,""February"":0,""January"":0,""August"":0,""April"":0,""December"":1,""May"":0,""November"":0,""June"":0,""July"":1}",NA,10663,6/12/20 16:19,39425
02c00370b9665353711a395fbd79427a,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"SEPTEMBER
SEPTEMBER",NA,16000,6/12/20 16:19,39428
6fc48fbef096b85dcb0ed8c217b9585c,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""September"":0,""April"":0,""December"":0,""August"":0,""July"":0,""October"":1,""May"":1,""February"":0,""June"":0,""November"":0,""March"":1}",NA,1708,6/12/20 16:19,39429
ccdf44f382e9f623c0bc9f137bc3c9eb,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""October"":0,""April"":1,""July"":0,""September"":0,""November"":0,""May"":1,""August"":0,""June"":1,""December"":0,""January"":0,""March"":1}",NA,5858,6/12/20 16:20,39430
fd6d2c7d2c8abf436c56f213a0bdb672,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,6,NA,16000,6/12/20 16:20,39432
cc2713cbce5e0ffd566088cf29f74f2f,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,4,NA,16000,6/12/20 16:20,39434
cf618cf7ebdf13accd8c2c8d69418150,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"AUGUST
AUGUST
",NA,16000,6/12/20 16:20,39435
cf27242a0aff042fd5897e4fa69a55f9,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""July"":1,""October"":0,""March"":1,""December"":1,""November"":0,""September"":1,""August"":1,""February"":1,""April"":1,""January"":1,""June"":1}",NA,8132,6/12/20 16:20,39439
277b41cabdc0b8b64318a39aad306b4a,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"March
March",NA,16000,6/12/20 16:21,39440
c5fe3cee09d62b34a1d113b5ba708c85,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,November,NA,16000,6/12/20 16:21,39441
cc2713cbce5e0ffd566088cf29f74f2f,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""September"":0,""April"":1,""October"":0,""November"":1,""June"":0,""March"":1,""February"":0,""January"":1,""July"":0,""December"":1,""May"":0}",NA,6719,6/12/20 16:22,39443
fd6d2c7d2c8abf436c56f213a0bdb672,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""July"":1,""February"":0,""September"":1,""October"":1,""March"":0,""June"":1,""August"":1,""April"":0,""December"":1,""January"":0,""November"":1}",NA,22048,6/12/20 16:22,39446
02c00370b9665353711a395fbd79427a,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""May"":0,""February"":0,""September"":1,""October"":0,""July"":0,""April"":1,""August"":0,""January"":1,""December"":0,""June"":0,""March"":0}",NA,8092,6/12/20 16:22,39448
cf618cf7ebdf13accd8c2c8d69418150,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""January"":0,""June"":0,""March"":1,""December"":0,""October"":1,""September"":0,""August"":1,""November"":1,""July"":0,""February"":0,""May"":0}",NA,50351,6/12/20 16:22,39450
c5fe3cee09d62b34a1d113b5ba708c85,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""October"":1,""August"":1,""December"":1,""February"":0,""July"":0,""April"":1,""November"":1,""September"":0,""May"":0,""January"":0,""June"":0}",NA,13063,6/12/20 16:22,39454
ba751f3c8ffebc0fec902b37f134682f,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"january
",NA,16000,6/12/20 16:23,39455
15a16b7d5424c203026cd20f1622d56b,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,OCTA=,NA,16000,6/12/20 16:23,39456
277b41cabdc0b8b64318a39aad306b4a,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""September"":0,""August"":0,""March"":1,""May"":0,""January"":1,""October"":0,""December"":1,""June"":0,""February"":0,""April"":0,""November"":0}",NA,13595,6/12/20 16:23,39457
b2f57f51e4baaa6d8ee35cdbb2d68e48,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"august
",NA,16000,6/12/20 16:23,39462
6942c5270dd6d9bd4e98c500a86aa219,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/12/20 16:24,39465
15a16b7d5424c203026cd20f1622d56b,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""October"":1,""November"":1,""July"":1,""August"":1,""March"":1,""April"":1,""February"":1,""December"":1,""May"":1,""January"":1,""June"":1}",NA,12646,6/12/20 16:24,39467
faa172c4d614272578aef983d3c8d0ed,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"April
april",NA,16000,6/12/20 16:25,39469
ddff42fc9a6e5d769c821e68009e6205,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,April,NA,16000,6/12/20 16:25,39470
6942c5270dd6d9bd4e98c500a86aa219,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""January"":0,""October"":0,""June"":0,""April"":1,""December"":0,""November"":0,""May"":0,""July"":0,""March"":0,""August"":1,""February"":1}",NA,3830,6/12/20 16:25,39471
b2f57f51e4baaa6d8ee35cdbb2d68e48,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""August"":1,""December"":0,""November"":1,""January"":0,""June"":0,""October"":1,""July"":0,""March"":0,""February"":1,""May"":0,""September"":1}",NA,6858,6/12/20 16:25,39474
ddff42fc9a6e5d769c821e68009e6205,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""May"":0,""November"":0,""January"":0,""October"":0,""July"":0,""June"":0,""September"":1,""December"":0,""August"":0,""April"":1,""March"":1}",NA,5186,6/12/20 16:26,39476
ba751f3c8ffebc0fec902b37f134682f,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""December"":0,""August"":0,""April"":0,""May"":0,""March"":0,""June"":0,""November"":0,""July"":0,""September"":0,""October"":0,""January"":1}",NA,85919,6/12/20 16:26,39478
776e1da53d8c691ac849a40273bcfe9a,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"JULY
JU",NA,16000,6/12/20 16:26,39481
faa172c4d614272578aef983d3c8d0ed,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""October"":0,""November"":0,""August"":1,""July"":0,""September"":0,""December"":0,""June"":1,""January"":0,""February"":0,""May"":0,""March"":0}",NA,20810,6/12/20 16:26,39483
3f5c0bbfbd5f8178b39fe212f4e9ec71,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"november
november",NA,16000,6/12/20 16:27,39485
776e1da53d8c691ac849a40273bcfe9a,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""May"":0,""October"":0,""March"":1,""July"":1,""January"":0,""December"":0,""April"":0,""August"":1,""September"":0,""June"":1,""February"":0}",NA,6132,6/12/20 16:27,39489
989e456d931ebc22fe0f11c610b1f1ee,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,March,NA,16000,6/12/20 16:27,39490
49f1f24f59c3e894d58d1104dd4622ae,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,October,NA,16000,6/12/20 16:27,39491
e39ded79b154d24cfbc8ad751c5e705f,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,March,NA,16000,6/12/20 16:28,39492
9b7a2892cbcbf08d70ee0bb85c44f7da,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"december
december",NA,16000,6/12/20 16:28,39495
3f5c0bbfbd5f8178b39fe212f4e9ec71,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""February"":0,""May"":0,""September"":0,""July"":0,""April"":0,""March"":0,""August"":0,""June"":0,""October"":0,""December"":0,""November"":1}",NA,2046,6/12/20 16:28,39496
49f1f24f59c3e894d58d1104dd4622ae,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""January"":1,""November"":0,""October"":1,""June"":0,""February"":1,""July"":0,""May"":0,""April"":0,""September"":0,""December"":0,""August"":0}",NA,1917,6/12/20 16:28,39500
e39ded79b154d24cfbc8ad751c5e705f,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""June"":1,""February"":0,""September"":1,""May"":0,""July"":0,""August"":1,""December"":0,""April"":0,""January"":0,""October"":0,""March"":1}",NA,1529,6/12/20 16:29,39502
989e456d931ebc22fe0f11c610b1f1ee,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""January"":0,""June"":0,""August"":0,""July"":0,""October"":1,""December"":0,""April"":1,""November"":0,""March"":1,""May"":0,""September"":0}",NA,3204,6/12/20 16:29,39504
9b7a2892cbcbf08d70ee0bb85c44f7da,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""November"":0,""March"":0,""June"":0,""April"":0,""August"":0,""May"":0,""October"":0,""September"":1,""February"":1,""July"":0,""December"":1}",NA,1437,6/12/20 16:29,39507
08d8a866e937e66bc2bbc357f0cc4377,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,march,NA,16000,6/12/20 16:30,39509
20cdd30409170b94729baa04b0fd72a1,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 16:30,39510
de7e146af9e60e9cfc71f89d5718f696,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"october
october",NA,16000,6/12/20 16:30,39511
420ea0d51a44eefad31fc47d3d4a8071,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"October
October
",NA,16000,6/12/20 16:30,39512
78de17d4c833854c7a1320fe85091b0e,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,September,NA,16000,6/12/20 16:30,39513
1b8069686831b32b15138e14667ae002,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"April
april",NA,16000,6/12/20 16:30,39515
20cdd30409170b94729baa04b0fd72a1,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""December"":1,""November"":1,""June"":0,""March"":1,""April"":0,""July"":1,""May"":0,""September"":1,""October"":0,""August"":1,""January"":0}",NA,9648,6/12/20 16:31,39517
08d8a866e937e66bc2bbc357f0cc4377,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""March"":1,""December"":0,""November"":0,""February"":1,""June"":1,""October"":0,""September"":1,""August"":0,""July"":0,""January"":0,""April"":1}",NA,6837,6/12/20 16:31,39519
c7356a2196f8aadee82ee7874338e0b5,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,July,NA,16000,6/12/20 16:31,39520
78de17d4c833854c7a1320fe85091b0e,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""July"":0,""February"":1,""September"":1,""April"":1,""March"":0,""May"":1,""June"":0,""August"":1,""December"":0,""October"":0,""January"":0}",NA,4793,6/12/20 16:31,39522
1b8069686831b32b15138e14667ae002,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""March"":1,""January"":0,""July"":1,""February"":1,""December"":0,""June"":0,""April"":1,""September"":0,""October"":0,""November"":0,""May"":0}",NA,6331,6/12/20 16:32,39523
ca65035aa8ac17af18349464e06d4bb5,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"december
decemberdece",NA,16000,6/12/20 16:32,39525
420ea0d51a44eefad31fc47d3d4a8071,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""August"":0,""November"":1,""April"":0,""February"":0,""June"":0,""March"":1,""October"":1,""January"":1,""December"":1,""September"":0,""July"":0}",NA,46074,6/12/20 16:32,39527
c7356a2196f8aadee82ee7874338e0b5,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""June"":1,""August"":0,""December"":0,""November"":1,""March"":1,""April"":1,""July"":1,""September"":0,""May"":1,""October"":0,""February"":1}",NA,2388,6/12/20 16:33,39528
de7e146af9e60e9cfc71f89d5718f696,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""September"":0,""January"":0,""November"":0,""December"":0,""August"":1,""July"":0,""April"":0,""October"":1,""February"":1,""June"":0,""March"":1}",NA,82150,6/12/20 16:33,39529
ca65035aa8ac17af18349464e06d4bb5,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":1,""January"":0,""June"":0,""July"":0,""May"":0,""March"":0,""November"":0,""August"":0,""September"":0,""April"":0,""October"":0,""February"":0}",NA,5364,6/12/20 16:34,39531
e9fd0e6593f7e821c9a10b25a880daf8,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,January,NA,16000,6/12/20 16:35,39535
4099310285aadf12238257d0198a95e5,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"April
April",NA,16000,6/12/20 16:35,39536
e72b05519954a499dc7c14c3c888dd1e,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,6,NA,16000,6/12/20 16:35,39537
adfc4119386c8e78ee97a80fdf6b32d0,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,May,NA,16000,6/12/20 16:35,39538
4099310285aadf12238257d0198a95e5,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""April"":1,""August"":1,""November"":0,""May"":0,""December"":1,""July"":0,""February"":0,""January"":0,""October"":1,""September"":0,""March"":0}",NA,2622,6/12/20 16:36,39540
e9fd0e6593f7e821c9a10b25a880daf8,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""January"":1,""November"":0,""May"":1,""June"":1,""April"":0,""August"":1,""October"":0,""September"":1,""July"":0,""March"":1,""February"":0}",NA,4083,6/12/20 16:36,39541
e72b05519954a499dc7c14c3c888dd1e,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""March"":1,""December"":0,""January"":0,""February"":1,""June"":0,""April"":1,""October"":1,""July"":1,""August"":1,""September"":0,""May"":1}",NA,18861,6/12/20 16:36,39543
adfc4119386c8e78ee97a80fdf6b32d0,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""September"":0,""May"":1,""January"":0,""July"":1,""March"":0,""November"":0,""October"":0,""February"":0,""December"":0,""August"":0,""April"":0}",NA,6537,6/12/20 16:36,39544
9dee6cdf23480372755377d001922398,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,January,NA,16000,6/12/20 16:36,39545
9dee6cdf23480372755377d001922398,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":1,""April"":1,""May"":1,""December"":0,""July"":0,""March"":0,""February"":1,""September"":1,""June"":1,""November"":0,""January"":1,""August"":1}",NA,4904,6/12/20 16:38,39550
46a91066975ee740f468499789163a46,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,December,NA,16000,6/12/20 16:38,39554
a9fbc0a4e8598056235376e7708f57ac,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,december,NA,16000,6/12/20 16:38,39555
59babb30ae98ebc2bd0833f6689e304c,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 16:39,39557
6d5ec701a1bc8f282f94d8deadb9f16b,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,February,NA,16000,6/12/20 16:39,39558
e90bdc899a41d3b822755db6437821fd,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,august,NA,16000,6/12/20 16:39,39565
9dcea3a69cd19a678e4c634eaed2c6fa,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,October,NA,16000,6/12/20 16:40,39566
a9fbc0a4e8598056235376e7708f57ac,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""February"":1,""January"":1,""September"":1,""March"":0,""May"":0,""June"":0,""November"":1,""October"":0,""April"":1,""July"":1,""December"":1}",NA,11613,6/12/20 16:40,39567
46a91066975ee740f468499789163a46,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""November"":1,""July"":1,""April"":0,""February"":1,""May"":1,""June"":0,""December"":1,""October"":0,""March"":0,""September"":0,""August"":0}",NA,15630,6/12/20 16:40,39568
6d5ec701a1bc8f282f94d8deadb9f16b,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""December"":0,""August"":0,""April"":0,""October"":0,""November"":0,""March"":0,""January"":0,""July"":0,""May"":0,""June"":0,""September"":0}",NA,12274,6/12/20 16:40,39570
129135b587274f4a9c2f48a96886be20,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,June,NA,16000,6/12/20 16:40,39571
e90bdc899a41d3b822755db6437821fd,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""April"":0,""December"":0,""January"":1,""June"":0,""August"":1,""May"":0,""February"":1,""November"":0,""October"":0,""September"":0,""July"":0}",NA,5752,6/12/20 16:41,39577
9dcea3a69cd19a678e4c634eaed2c6fa,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""November"":1,""December"":0,""June"":0,""May"":0,""September"":1,""April"":0,""July"":0,""October"":1,""August"":1,""January"":0,""March"":0}",NA,9779,6/12/20 16:41,39578
a5917484e93b9ac2fea4ef8714b8a726,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,april,NA,16000,6/12/20 16:41,39579
129135b587274f4a9c2f48a96886be20,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""October"":0,""April"":1,""December"":1,""August"":1,""January"":0,""July"":0,""November"":0,""June"":1,""September"":1,""March"":0,""May"":0}",NA,11362,6/12/20 16:41,39581
59babb30ae98ebc2bd0833f6689e304c,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""September"":0,""November"":1,""June"":1,""March"":1,""July"":1,""April"":1,""January"":1,""August"":1,""December"":0,""October"":0,""February"":1}",NA,95299,6/12/20 16:42,39583
9b841eb80aadb4d7939b11eaef546f0c,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"September
September",NA,16000,6/12/20 16:42,39585
c0454d783957f0e842946e0a8e6c83ae,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"September
Sep",NA,16000,6/12/20 16:42,39586
1fb39b03ad734ecf2bdc15f79ef262b9,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,8,NA,16000,6/12/20 16:42,39587
453c0e1b3e6865c451b29a2a4a8d4e39,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,August,NA,16000,6/12/20 16:43,39589
6a481c4c4698eb84715db30c9464d635,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,July,NA,16000,6/12/20 16:43,39591
a5917484e93b9ac2fea4ef8714b8a726,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""February"":0,""November"":0,""December"":1,""April"":1,""March"":1,""June"":0,""September"":1,""January"":0,""July"":1,""August"":0,""October"":1}",NA,1735,6/12/20 16:43,39592
9f46a7ecaaf903bf16eea30715c1d384,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,NULL,NULL,NA,0,"june
",NA,16000,6/12/20 16:43,39593
