subject,cond,instructions_time,total_time,gender,use_s1,write_down,comments,stamp,id
7e64ef0da1cb0d3ab66ce823c0582994,1,117637,1863876,Female,No,No,I just tried to think of words that had letters that came later in the alphabet. But I only had a few seconds to do it so it was hard for me to think and do it quickly. But I did the best I could I it was hard to think about all the months of the year and the alphabet so quickly. I didn't have time to write it down so i just used my head when I thought about it. ,8/3/20 17:17,15683
43f0079e584d0d8c37b15f53e26f8561,0,66658,1271031,Male,No,No,"Fun study! Thank you! My strategy for the 'third letter' question was to run though a virtual calendar in my head and try to dissect the third letter from each month. However, when the timer appeared I had to ditch this strategy due to timing and I just thought of random months as they came to me.",8/3/20 17:21,15684
2736387e4e366cb011bd237b3ade5653,0,131171,863636,Female,No,No,process of elimination,8/3/20 17:23,15685
145a21fdb5bafa538b0f19fea5e40b91,1,126623,1302482,Male,No,No,"Once I hit May I knew I was at the best I could do, as there is no ""z"" as a 3rd letter in any month, but I kept going until June to be sure.",8/3/20 17:27,15686
16d4e662bf4659b2f54ae2547c1dc6d8,0,174917,2013090,Female,No,No,"For the first half of the study, I tried to apply some meaning to each month to help me memorize its associated number. For July, it was 4th of July. For September, it was the 1st day of school. For November, it was someone's birthday on the 3rd. For the ""third letter"" question, I was going to write quickly all the months and compare them, but apparently I didn't have enough time. I felt pressured and selected a wrong one even among the ones I thought of. ",8/3/20 17:36,15687
2bed0ef430fd2819da1235f9557b4b8a,1,270200,2228132,Male,Yes,No,nothing tried to remember higher month numbers,8/3/20 17:47,15688
1155790fefc6d88e96f1234a1b70600f,1,153324,1071422,Female,No,No,"Uhh, just kind of panicked and didn't have much strategy. lol",8/3/20 17:47,15689
6d6ed55ee658cf4b55e0c5b4ce777e3d,0,99052,1311932,Female,No,No,"I just tried to think of as many months as I could, although I remembered may at the last second ",8/3/20 17:47,15690
52edc296f42d87490e98df56c684c404,1,166652,1793956,Female,Yes,No,good study ,8/3/20 17:48,15691
aa45528b6ac9c07ea1e64ca8b5e78813,0,1457009,2303099,Male,Yes,No,good,8/3/20 17:48,15692
7970329cb63470d34bf047f2486bb68d,1,54290,928917,Female,No,No,Just started at the beginning of the year & worked my way up,8/3/20 17:49,15693
722c8be4bb2c626cffe00cc4ae94c750,1,70488,1204857,Female,No,No,I didn't have a strategy I felt rushed and panicked typed in one that I knew wasnt the best option but it was the one in my head,8/3/20 17:51,15694
52e61bc49a25cc4b251ffc91a97be474,1,72216,1779653,Female,Yes,No,The study really involves a lot of consideration. and my strategy to type words with more vowels. ,8/3/20 17:52,15695
b37c133468a63fa33973c0ed76b8efe3,1,116426,1304655,Female,No,No,"My strategy was to go through the months and see which has the latest third letter, which ended up being November.

I've had a great time with this study, thank you.",8/3/20 17:52,15696
890ce4dcb4d2360296ff0671c99f600b,1,168064,1566903,Female,No,Yes,"I STARTED WITH THE FIRST MONTH AND KEPT GOING AS FAST AS I COULD, TRYING TO REMEMBER THE THIRD LETTER.",8/3/20 17:55,15697
8a90aa0bed036641db3635da4231fc99,0,123633,1691624,Male,No,No,"I started thinking in order of the months, but then quickly realized the first few provided third letters that weren't closer towards the end of the alphabet. So then I started frantically thinking of other months randomly while also remembering (V,W,X,Y,Z). Once I thought of a month with those letters as their third, I would note it, and then picked the best one (May) at the end. ",8/3/20 17:59,15698
513be1b043e7041bb84518a74786fe62,0,135469,1308759,Male,No,No,"I just quickly thought about words with letters such as t, v, y, and settled on May because of it.  Thanks for being a requester on mturk!",8/3/20 17:59,15699
d71a01b3425bcbc03274c751208d9741,0,172071,1964207,Female,No,No,I went through the months in my mind semi spelling to the third letter.  I totally forgot about May and went for November,8/3/20 18:01,15700
704727135b410960823131ae31d0c2e7,0,95581,1074704,Male,No,No,I started going through in order but then I skipped around when I realized I wouldn't have enough time.,8/3/20 18:08,15701
c95dc3c4056922f79ef3b053c2a45812,0,193369,848311,Male,Yes,Yes,good,8/3/20 18:09,15702
0caceeb316ba4668ca72c9ab964934e5,0,81251,933660,Female,No,No,try to say words in my head first quickly,8/3/20 18:12,15703
f6f732d3fc22bbf62faf288b6dc17831,1,92328,1151068,Female,No,No,"I didn't have a strategy, I basically panicked and started randomly thinking of answers",8/3/20 18:18,15704
0077ad30ae8b899bc338a27ff6371b8f,0,284688,2347068,Male,No,No,i think how to memory power . i will use,8/3/20 18:21,15705
396c762b26bc737e25683282afc17ee9,1,266135,1372110,Female,No,No,I just let it pop in my head after looking at them from part one.,8/3/20 18:25,15706
23b88227fb2d1706eb1ad31a156709ac,1,70899,1111821,Female,No,No,I have no comments and I had no definitive strategy,8/3/20 18:26,15707
392f4f63378e24d0502b674a41b8e13a,1,208833,1951594,Female,No,No,Trying to remember which month was the longest word to spell.,8/3/20 18:27,15708
22af9a93e70aca1694eabb294dcfdf83,1,75714,846580,Male,No,No,I wish I had a better strategy and really thought about all the months,8/3/20 18:31,15709
f254fb7d0714a60cbe8f18d13f5c83b4,1,161810,1711985,Male,No,No,"none, to get the most points",8/3/20 18:32,15710
7f8cadfad7b28151f22a47c136347083,0,145591,1115926,Female,No,No,I just started going through the months in order. ,8/3/20 18:33,15711
44fd280b203b3653febaf67fb9ecb1cc,1,69171,851922,Male,No,No,No comments! Strategy was to quickly find a word with a 3rd letter that was late in the alphabet. Speed was more important than perfectly optimized outcome.,8/3/20 18:37,15712
52c03b209d66808449e2358604c8d9b7,1,82551,1128031,Female,No,No,I tried to think of month abbreviations and which ending letter in he 3 letter abbreviation was latest in the alphabet.,8/3/20 18:38,15713
f20b8fc3e9c33a764a926b9ee9602b95,0,113024,944638,Male,No,No,I went through each month in order and quickly wrote down that which I thought has the latest occurring letter. ,8/3/20 18:38,15714
b18681ef4fec2a9b2db8cdebcc60a2f9,1,39348,796364,Female,Yes,No,"To quickly think of months that have C in it. Sadly, I started in August and got to October at the very last second and was unable to finish typing in the month.",8/3/20 18:38,15715
a2bfdb3b7c8bc8e729007dd0b778aecf,0,120807,973089,Other,No,No,my strategy was to go with instincts like the directions implied. November came to mind because the 'V' is memorable. ,8/3/20 18:38,15716
8f32f8b21a5746ba7879a117569172e0,1,144696,1632843,Female,No,Yes,I have no clue.,8/3/20 18:41,15717
f71c7a84277fe509a736e4891fbd6eef,0,113719,1152456,Male,No,No,"Honestly, November came to mind instantly and I just stuck with it, only realizing right near the end that May was a better choice.",8/3/20 18:41,15718
965fb990d98b3f06deb80157f2d328c4,0,109149,1505526,Female,No,No,I started at the beginning of the year and ran through months until I realized I was running out of time.,8/3/20 18:42,15719
547def01d31e36d9f9ae3d70a50eff3f,0,69820,982030,Female,No,No,I went in calendar order to consider all months.,8/3/20 18:44,15720
32ea9ce3b758295d432e066d4323171c,1,107363,1092016,Female,No,No,I blanked.  I didn't even realize that the sample question was the actually question.,8/3/20 18:46,15721
3cc24b661318448ee2ad309c52264100,0,86049,1212132,Other,No,No,Just not that many things to consider.,8/3/20 18:49,15722
325766e104ad02b53e792dd90b9d21ed,0,118731,1223959,Female,Yes,No,,8/3/20 18:55,15723
3946f148a1b9af5e9d4d370277f888fe,1,67810,1003453,Female,No,No,I started going through the months in order just using their abbreviation.,8/3/20 18:57,15724
4dab6250f2a1425fa1016a310f3c158e,1,71139,828682,Male,No,No,I tried going in order of months but then skipped ahead to the ones at the end once I saw how much time was left.,8/3/20 19:07,15725
96333bc83f5543a0d4255e610756fd52,1,72755,763966,Male,No,No,Think of all late alphabet letters before I wrote anything down.,8/3/20 19:07,15726
49ccbf2d119a5fed4c8e8724fa90282c,0,202788,1912293,Female,Yes,Yes,Interesting.,8/3/20 19:07,15727
f958ad1aef4b3a5ef7fa1366ec81711f,0,105598,1056347,Female,No,No,"I considered October for some reason. Perhaps because I was thinking about it as a ""good"" month from the previous segment. Then my mind went to May - I realized it had three letters and the third is ""y"". It doesn't get much better than that for a letter toward the end of the alphabet.",8/3/20 19:08,15728
0a0883912a268662cb2643a0fd672a4a,0,180535,2016809,Female,No,No,"First, I just have to say how incredibly interesting, engaging, and challenging this study was to my brain. I enjoyed trying to develop strategies on how to recall the values set in Part One. I did my best to correlate lower/better values with events significant to me (and my family) in each month. With the third letter question, I just started with the months with the most letters. For whatever reason, September, October, and November popped into my mind before any others. Due to the timer, I f",8/3/20 19:12,15729
604921ed39d570bad1c195b943be6489,0,397706,1649682,Female,No,No,Just went quickly through the months of the year starting with January,8/3/20 19:16,15730
136d33557852d49aaa7baadeebcdab48,1,82662,1073591,Female,No,No,No. To pick the word with the third letter closest to the end of the alphabet to earn the largest bonus.,8/3/20 19:16,15731
0d273cee6d428afb45da87834ebfd943,1,111339,1261305,Male,No,No,no,8/3/20 19:19,15732
1f07e21b51af42d7a18a8824b994b897,0,168603,1326957,Male,No,No,Tricky Question.,8/3/20 19:19,15733
45580778aad2f96384efb4093fd70b8b,1,92013,1553013,Female,No,No,"Go through months in chronological order. Not sure why ""May"" didnt really register. Seemed too focused on months with longer names, for some reason.",8/3/20 19:19,15734
237dc4c76df8f6c38a9df11bc0785c88,1,131678,1928546,Male,No,No,I didn't have a real strategy.  I just tried to quickly think of the months and which ones had third letters that appeared late in the alphabet.,8/3/20 19:20,15735
d365b510f7a935e998263e2b6c37bac7,1,191684,1279642,Female,No,No,,8/3/20 19:25,15736
e73eb19950bf8934c8b64c8bc4c07df1,0,313679,1971515,Male,No,No,"no, all was good and clear, thank you",8/3/20 19:30,15737
fe45771a8d88be778711e3e9cb673279,0,33418,692091,Male,Yes,No,pattern,8/3/20 19:32,15738
2c3ee2d836fed6ec4817035855d63625,1,54624,715818,Male,No,No,,8/3/20 19:33,15739
e4ec0e5a22790ab6f61956e239d66254,1,92051,1260459,Female,No,No,just going thru the months of the year from the start,8/3/20 19:34,15740
a34b47e095cdc6c2ec9346ef085e8399,1,73776,1442475,Male,No,No,I kept thinking of months until I got to November and assumed it had to be the best answer. In retrospect it was not.,8/3/20 19:34,15741
2dc419f41a2312211070e95c15ab35de,1,136924,1217996,Female,No,No,I ran through the months in order.,8/3/20 19:35,15742
2aa54a3da609824b64ae21f241c1279a,1,34837,479600,Male,Yes,No,awesome,8/3/20 19:42,15743
7c517c1e44f7bd184103dc8855ccd76c,0,317380,1157617,Female,No,No,No,8/3/20 19:43,15744
ca2e2aba19d27813aacf8d4276e34e4e,0,207013,1360631,Male,Yes,No,its dedectable as i saw it in the previous page itself,8/3/20 19:50,15745
8c67577dfcd988b6b9160dff31b5f12d,1,125613,1552636,Female,No,No,"I was aware of the time limit so didn't use the note box. I should have. Right away I probably would have realized March was better than January and maybe I would have thought of May. As it was, I just thought of something than had a letter more than halfway through the alphabet, thinking that would be close enough.",8/3/20 19:54,15746
bad6a79033cfad9200c35a8c3fe21860,0,63660,623317,Female,No,No,none,8/3/20 19:54,15747
6a9c553a1d130d24bbfaa8bed4c0b369,1,146681,1145834,Male,No,No,"I thought through the months in order by the first three letters. As soon as I thought of May, being only three letters and the third letter being ""y"", second to last in the alphabet, I knew I had the best answer possible.",8/3/20 19:55,15748
5490e886b6fa0feeb58bddef9211461a,1,115887,1040750,Female,Yes,No,Just went through the months in my head and then decided on September.,8/3/20 19:55,15749
eb1b0881495a95cc5f9b84a06101d860,0,121108,1288091,Female,No,No,I wrote out ( on the notepad provided on the screen) the first three letters of the months in order that they are found on a Julian calendar.,8/3/20 19:55,15750
0af27f02873a9ce2f0a87b4c40b1908a,0,90518,1139123,Female,No,No,"At first, I tried to write out all of the months. I realized I was running out of time, and noticed that writing the abbreviations would be a faster way to determine which word would provide the greatest return. ",8/3/20 20:02,15751
13de72bea1d033873d601c9dc230ff89,1,37868,1087540,Female,No,No,"I ran through all the months in calendar order and ""May"" won because it had ""Y"" and no months have ""Z.""",8/3/20 20:13,15752
27aaeba3c0f45096611e593dc795e16d,1,48732,679646,Male,No,No,I tried my best to think of a word that had a third letter late in the alphabet.,8/3/20 20:15,15753
c85b8a01786549d28d5847b74929343c,0,136403,1462821,Male,Yes,No,Interesting....I did not have a strategy...I felt umder pressure so I randomly chose,8/3/20 20:16,15754
3cbcc98a9dde2a596f283c455df7a9b7,0,182594,1708564,Male,No,No,"I was born in December so I started there right off the bat. it's the first place my brain went. Then it did January and February because it went to naming the alphabet in order. I saw this was getting nowhere since those letters are kinda in the middle and beginning of the alphabet. I then panicked  because time was running low and went back to Decemeber and November popped into my mind and it has a ""v"" as the third letter and wrote it down as quick as possible.    ",8/3/20 20:20,15755
